300012	23	121	31	129	801
300013	31	121	39	129	801
300014	39	121	47	129	801
300015	47	121	55	129	801
300016	55	121	63	129	801
300017	63	121	71	129	801
300018	71	121	79	129	801
300019	79	121	87	129	801

#hien thi den
300100	13	182	21	190	801
300101	24	182	32	190	801
300102	35	182	43	190	801
300103	46	182	54	190	801
300104	13	198	21	206	801
300105	24	198	32	206	801
300106	35	198	43	206	801
300107	46	198	54	206	801
300108	13	214	21	222	801
300109	24	214	32	222	801
300110	35	214	43	222	801
300111	46	214	54	222	801

#hien thi item
300200	62	176	86	208	801
300201	91	176	115	208	801
300202	120	176	144	208	801
300203	62	211	86	243	801
300204	91	211	115	243	801
300205	120	211	144	243	801

# STAR
# STAR CREATED
180001	54	0	80	27	80
180002	81	0	107	27	80
180003	108	0	134	27	80
180004	135	0	161	27	80
180005	162	0	188	27	80
180006	189	0	215	27	80
180007	216	0	242	27	80
180008	243	0	269	27	80
180009	270	0	296	27	80
180010	297	0	323	27	80
# STAR MAIN
180011	324	0	350	27	80
180012	351	0	377	27	80
# STAR SMALL
180013	0	0	26	27	80
180014	27	0	53	27	80

# DOOR
# close
190001	14	1	62	17	90
# open
190002	14	35	62	51	90
190003	14	18	62	34	90
# stop
190004	14	18	62	34	90

# BLACK BOSS
# IDLE
220001	5	31	37	62	95
# EAR
220002	3	3	28	17	95
220003	30	3	55	17	95
220004	57	3	82	17	95
220005	84	3	108	17	95
# SHOOTING
220006	5	99	37	146	95
220007	41	99	73	146	95
220008	77	99	111	146	95
# STUN
220009	78	23	110	62	95
# BLINK
220010	5	31	37	62	95
220011	41	31	73	62	95
# WALK 
220012	5	65	37	97	95
220013	42	66	74	97	95
220014	78	65	110	97	95
220015	114	66	146	97	95

# GREEN MINI BOSS
# WALK RIGHT
500001	2	371	25	400	51
500002	27	371	51	400	51
500003	53	371	82	400	51
# WALK LEfT
500004	671	371	694	400	52
500005	645	371	669	400	52
500006	614	371	643	400	52
# JUMP RIGHT
500007	106	371	130	400	51
500008	132	371	156	400	51
# JUMP LEFT
500009	566	371	590	400	52
500010	540	371	564	400	52
# DIE LEFT
500011	106	480	130	506	55
# DIE RIGHT
500012	566	480	590	506	56

# BOAT
700000	210	65	258	81	50

# ENEMY BOOM
# walking rihgt
400001	0	0	16	32	400
400002	18	0	34	32	400
400003	36	0	52	32	400
# walking left
400011	54	0	70	32	400
400012	72	0	88	32	400
400013	90	0	106	32	400
# die right
400021	108	0	124	16	400
# die left
400031	126	0	142	16	400

# MINIBOOM
# walking
410001	108	16	124	32	400
410002	126	16	142	32	400

#BOM BOAT
777000	102	22	118	38	50
#BIG BOAT WINDOW
778000	902	759	934	807	778

# BRIDGE
#type 1 top
430011	1	188	17	204	410
#type 1 down
430015	69	171	85	187	410
430016	69	188	85	204	410
430017	69	205	85	221	410
430018	1	205	17	221	410
#type 2 top
430021	18	188	34	204	410
#type 2 down
430025	86	171	102	187	410
430026	86	188	102	204	410
430027	86	205	102	221	410
430028	18	205	34	221	410
#type 3 top
430031	35	188	51	204	410
#type 3 down
430035	103	171	119	187	410
430036	103	188	119	204	410
430037	103	205	119	221	410
430038	35	205	51	221	410
#type 4 top
430041	52	188	68	204	410
#type 4 down
430045	120	171	136	187	410
430046	120	188	136	204	410
430047	120	205	136	221	410
430048	52	205	68	221	410

#BIRD
#LEFT
177000	5	10	15	18	177
177001	20	9	30	19	177
177002	5	25	17	35	177
177003	20	25	33	35	177
#RIGHT
177004	132	9	142	19	178
177005	147	10	157	18	178
177006	129	25	142	35	178
177007	145	25	157	35	178
#DieLeft
177008	5	32	17	42	179
#DieRight
177009	145	32	157	42	176
#SEWER
990001	239	188	255	204	1000
990002	239	205	255	221	1000
990003	239	171	255	187	1000
990004	52	154	68	170	99
990005	69	154	85	170	99
990006	86	154	102	170	99
#CAT
#RUNRIGHT
666001	3	255	26	275	51
666002	28	256	52	275	51
666003	54	255	78	275	51
666004	80	256	104	275	51
#IDLERIGHT
666005	123	256	146	275	51
666006	148	256	172	275	51
666007	174	256	198	275	51
666008	200	256	224	275	51
#SLEEPRIGHT
666009	250	256	273	275	51
666010	275	256	299	275	51
666011	301	256	325	275	51
666012	327	256	351	275	51
#RUNLEFT
666013	670	255	693	275	52
666014	644	256	668	275	52
666015	618	255	642	275	52
666016	592	256	616	275	52
#IDLELEFT
666017	550	256	573	275	52
666018	524	256	548	275	52
666019	498	256	522	275	52
666020	472	256	496	275	52
#SLEPPLEFT
666021	423	256	446	275	52
666022	397	256	421	275	52
666023	371	256	395	275	52
666024	345	256	369	275	52
# ENEMY TAIL
# right
440001	0	0	22	16	420
440002	22	0	44	16	420
440003	44	0	66	16	420
440004	66	0	88	16	420
440005	88	0	110	16	420
440006	110	0	132	16	420
# left
440011	0	16	22	32	420
440012	22	16	44	32	420
440013	44	16	66	32	420
440014	66	16	88	32	420
440015	88	16	110	32	420
440016	110	16	132	32	420

#CloudEnemy
370001	1	690	25	715	51
370002	31	690	55	715	51
370003	61	690	85	714	51
370004	91	690	115	714	51
370005	121	690	145	715	51
370006	151	690	175	715	51
370007	181	690	205	714	51

370011	671	690	695	715	52
370012	641	690	665	715	52
370013	611	690	635	714	52
370014	581	690	605	714	52
370015	551	690	575	715	52
370016	521	690	545	715	52
370017	491	690	515	714	52

# ani_id	sprite1_id	time1	sprite2_id	time2	...
[ANIMATIONS]
#=====CAT========
#RUN RIGHT
666001	666001	100	666002	100	666003	100	666004	100
#IDLE RIGHT
666002	666005	3000	666006	100	666007	100	666008	100
#SLEEP RIGHT
666003	666009	3000	666010	100	666011	100	666012	100
#JUMP RIGHT
666004	666003	100
#RUN LEFT
666005	666013	100	666014	100	666015	100	666016	100
#IDLELEFT
666006	666017	3000	666018	100	666019	100	666020	100
#SLEEP LEFT
666007	666021	3000	666022	100	666023	100	666024	100
#JUMPLEFT
666008	666015	100
#=====BIRD=======
#idle right
177000	177004	100
#idle left
177001	177001	100
#nodnod left
177002	177001	300	177000	100
#nodnod right
177003	177004	300	177005	100
#fly right
177004	177006	65	177007	65
#fly left
177005	177002	65	177003	65
#Die left
177006	177008	100
#Die right
177007	177009	100
# ==== GIMMICK=========
# idle right					
20101	20101	1000	20102	100
# idle left					
20151	20151	1000	20152	100
# walk right					
20201	20201	100	20202	100	20203	100	20204	100	20205	100	20206	100
# walk left					
20251	20251	100	20252	100	20253	100	20254	100	20255	100	20256	100
# jump right					
20301	20301	100
# jump left					
20351	20351	100
# stun right
20401	20401	50	20402	50	20403	50	20404	50	20405	50	20406	50	20407	50	20408	50	20409	50	20410	50	20411	50	20404	50	20405	50	20406	50	20407	50	20408	50	20409	50	20410	50	20411	50
#stun left
20451	20451	50	20452	50	20453	50	20454	50	20455	50	20456	50	20457	50	20458	50	20459	50	20460	50	20461	50	20454	50	20455	50	20456	50	20457	50	20458	50	20459	50	20460	50	20461	50
#in sewer left
29999	29999	100
#in sewer right
29998	29998	100

# ==== COLWHEELSMALL =========
30001	30001	50	30002	50	30003	50	30004	50

# ==== COLWHEEL =========
40001	40001	50	40002	50	40003	50	40004	50
40011	40011	50	40012	50	40013	50	40014	50
40021	40021	50	40022	50	40023	50	40024	50
40031	40031	50	40032	50	40033	50	40034	50

# ==== CHAIN =========
50001	50001	100	50002	100	50003	100	50004	100
50011	50011	100	50012	100	50013	100	50014	100
50021	50021	100	50022	100	50023	100	50024	100
50031	50031	100	50032	100	50033	100	50034	100
50041	50041	100	50042	100	50043	100	50044	100
50051	50051	100	50052	100	50053	100	50054	100

# ==== BLUEFIRE =========
60001	60001	100	60002	100	60003	100	60004	100

# ==== CONVEYOR =========
80001	80001	100	80002	100	80003	100	80004	100
80011	80011	100	80012	100	80013	100	80014	100

# ==== TUBE =========
90001	90001	100
90002	90002	100
90003	90003	100
90004	90004	100
90005	90005	100
90006	90006	100
90007	90007	100
90008	90008	100
90009	90009	100
90010	90010	100

# ==== WINDOW =========
100001	100001	100
100002	100002	100
100003	100003	100
100004	100004	100

# ==== BOOM =======
110001	110001	50	110002	50	110003	50	110004	50
110002	110005	100
110003	110006	50	110007	50	110008	50	110009	50	110010	50
# ==== WORM ========
#die
120005	120001	100
120006	120010	100
#walk
120001	120001	250	120002	250
120010	120010	250	120011	250

# ===== BLACK ENEMY ======
#walk right
130001	13001	100	13002	100	13003	100
#walk left
130002	13004	100	13005	100	13006	100
#fly right
130003	13007	100	13008	100	13009	100	13010	100	13011	100
#fly left
130004	13012	100	13013	100	13014	100	13015	100	13016	100
#fly on brick right
130005	13017	100	13018	100	13019	100	13020	100	13021	100	13022	100
#fly on brick left
130006	13030	100	13031	100	13032	100	13033	100	13034	100	13035	100
#die left
130007	13036	100
#die right
130008	13037	100

# ==== GIMMICK DIE EFFECT ======
140001	140001	50	140002	50	140003	50	140004	50

# ==== SWING ======
150001	150001	50
150002	150001	50	150002	50	150003	50	150004	50
150003	150005	100	150006	1000
150004	150006	50

#=======BRICK PINK=========
160000	160000	100

# ==== MEDICINE =====
170001	170001	50
170002	170002	50
170003	170003	50
170004	170004	50

# ==== STAR =====
# small
180001	180013	50	180014	50
# created
180002	180001	50	180002	50	180003	50	180003	50	180005	50	180006	50	180007	50	180008	50	180009	50	180010	50
# main
180003	180011	40	180012	10
# explosive
180004	110006	50	110007	50	110008	50	110009	50	110010	50
# ========HUD============
330001	300001	100
330002	300010	100	300011	100	300012	100	300013	100	300014	100	300015	100	300016	100	300017	100	300018	100	300019	100
330003	300100	100	300101	100	300102	100	300103	100	300104	100	300105	100	300106	100	300107	100	300108	100	300109	100	300110	100	300111	100
330004	300200	100	300201	100	300202	100	300203	100	300204	100	300205	100
# ==== BLACK BOSS ====
# idle
220001	220001	100
# ear
220002	220002	150	220003	150	220004	150	220005	150
# shooting
220003	220006	100	220007	100	220008	100
# stun
220004	220009	100
# blink
220005	220010	150	220011	100	220010	100	220011	100
# walk
220006	220012	100	220013	100	220014	100	220015	100

# ==== DOOR ====
# close
190001	190001	50
# open
190002	190002	50	190003	1000
# stop
190003	190004	50

# ===== GREEN MINI BOSS
# walk right
500001	500001	100	500002	100	500003	100
# walk left
500002	500004	100	500005	100	500006	100
# jump right up
500003	500007	200
#jump right down
500004	500008	200
# jump left up
500005	500009	200
#jump left down
500006	500010	200
# die left 
500007	500011	100
# die right
500008	500012	100

#====== BOAT ========
700000	700000	100

#====== ENEMY BOOM ========
# walking left
400011	400011	100	400012	100	400013	100
# walking right
400001	400001	100	400002	100	400003	100
# die right
400021	400021	100
#die left
400031	400031	100

#====== MINIBOOM========
# walking
410001	410001	50	410002	50
# explosive
410011	110006	50	110007	50	110008	50	110009	50	110010	50

#=======BOM BOAT======
777000	777000	100
777001	110006	50	110007	50	110008	50	110009	50	110010	50
#======BIG BOAT WINDOW====
778000	778000	50

# BRIDGE
# type 1 top
430011	430011	25
# type 1 down
430015	430015	25	430016	25	430017	25	430018	25
# type 2 top
430021	430021	25
# type 2 down
430025	430025	25	430026	25	430027	25	430028	25
# type 3 top
430031	430031	25
# type 3 down
430035	430035	25	430036	25	430037	25	430038	25
# type 4 top
430041	430041	25
# type 4 down
430045	430045	25	430046	25	430047	25	430048	25

#=====SEWER========
990001	990001	50
990002	990002	50
990003	990003	50
990004	990004	50
990005	990005	50
990006	990006	50

# ENEMY TAIL
# right
440001	440001	100	440002	100	440003	100	440004	100	440005	100	440006	100
# left
440011	440011	100	440012	100	440013	100	440014	100	440015	100	440016	100

#CloudEnemy
370000	370003	50
370001	370001	100	370002	100	370003	100	370004	100	370005	100	370006	100	370007	100

370010	370013	50
370011	370011	100	370012	100	370013	100	370014	100	370015	100	370016	100	370017	100

#
# id	ani1	ani2	ani3
#
[ANIMATION_SETS]
# GIMMICK
20101	20101	20151	20201	20251	20301	20351	20401	20451	20351	29999	29998
=======

# COLWHEELSMALL
30001	30001

# COLWHEEL
40001	40001	40011	40021	40031

# CHAIN
50001	50001	50011	50021	50031	50041	50051

# BLUEFIRE
60001	60001

# CONVEYOR
80001	80001	80011

# TUBE
90001	90001	90002	90003	90004	90005	90006	90007	90008	90009	90010

# WINDOW
100001	100001	100002	100003	100004

# BOOM
110001	110001	110002	110003

# WORM
120001	120005	120006	120001	120010

#BLACK ENEMY
130001	130001	130002	130003	130004	130005	130006	130007	130008

# GIMMICK DIE EFFECT
140001	140001

# SWING
150001	150001	150002	150003	150004

#BRICK PINK
160000	160000

# MEDICINE
170001	170001	170002	170003	170004

# STAR
180001	180001	180002	180003	180004

#HUD
300001	330001	330002	330003	330004

# DOOR
190001	190001	190002	190003

# BLACK BOSS
220001	220001	220002	220003	220004	220005	220006

# GREEN MINI BOSS
500001	500001	500002	500003	500004	500005	500006	500007	500008

#BOAT
700000	700000

# ENEMY BOOM
400001	400001	400011	400021	400031

# MINIBOOM
410001	410001	410011

#BOMBOAT
777000	777000	777001

#BIG BOAT WINDOW
778000	778000

# BRIDGE
430011	430011	430015	430021	430025	430031	430035	430041	430045

#BIRD
177000	177000	177001	177002	177003	177004	177005	177006	177007	777001

# SEWER
990000	990001	990002	990003	990004	990005	990006
# ENEMY TAIL
440001	440001	440011


#CAT
666000	666001	666002	666003	666004	666005	666006	666007	666008	777001
#CloudEnemy
370000	370000	370001	370010	370011

[OBJECTS]
# type	x	y	ani_set_id	extra_settings per object type
# type: 1 = Brick , 2 = Gimmick, 3 = CogwheelSmall, 4 = Cogwhell, 5 = Chain, 6 = BlueFire, 7 = InclinedBrick, 8 = Conveyor,9 = Tube, 10 = , 11 = Boom, 12 = Worm, 14 = Gimmick Die Effect, 15 = Swing, 16= Brick pink, 17 = Medicine, 18 = Star, 19 = Door, 40 = EnemyBoom, 42 = Portal, 700 = Boat, 750 = WaterDie, 777 = BOMBOAT, 778 = BOMBOATWINDOW

# BRICK
1	0	48	20101	2048	16
1	1536	192	20101	464	16
1	2032	384	20101	16	336
1	2000	224	20101	16	144
1	1776	224	20101	224	32
1	1936	272	20101	96	32
1	1808	384	20101	224	16
1	1776	384	20101	32	32
1	1776	320	20101	48	96
1	1824	304	20101	16	80
1	1840	288	20101	16	64
1	1856	272	20101	16	48
1	1872	256	20101	16	32
1	1888	240	20101	16	16
#1	1040	320	20101	736	16
1	1040	368	20101	736	16
1	1728	240	20101	32	32
1	1664	224	20101	32	16
1	1568	240	20101	64	32
1	1520	304	20101	32	112
1	1456	256	20101	48	48
1	1392	240	20101	32	32
1	1312	240	20101	48	32
1	1264	304	20101	32	112
1	1056	240	20101	64	32
1	1520	384	20101	32	16
1	1264	384	20101	32	16
1	1008	320	20101	32	128
1	992	304	20101	16	112
1	976	288	20101	16	96
1	992	384	20101	48	16
1	1008	368	20101	32	16
1	768	384	20101	192	16
1	768	368	20101	16	176
1	784	224	20101	32	32
1	960	352	20101	16	16
1	880	288	20101	16	16
1	928	288	20101	16	16
1	1008	576	20101	16	192
1	992	400	20101	16	16
1	384	416	20101	576	32
1	416	432	20101	512	16
1	0	416	20101	352	32
1	0	432	20101	320	16
1	64	576	20101	288	16
1	32	528	20101	16	16
1	48	480	20101	16	16
1	64	608	20101	864	32
1	432	624	20101	464	16
1	448	640	20101	432	16
1	464	656	20101	400	16
1	0	768	20101	384	16
1	976	608	20101	32	16
1	1056	608	20101	32	16
1	1136	608	20101	112	16
1	1280	608	20101	768	32
1	1360	624	20101	112	16
1	1376	640	20101	80	16
1	1504	768	20101	544	16

# SPECIAL BRICK
45	0	592	20101	64	16	0

45	464	528	20101	32	16	1
45	480	448	20101	64	16	1
45	624	512	20101	32	16	1
45	704	448	20101	32	16	1
45	752	448	20101	32	16	1
45	784	544	20101	32	16	1
45	816	448	20101	48	16	1

#WATERDIE
750	816	208	20101	160	16
750	352	400	20101	32	16
750	928	592	20101	352	16

# GIMMICK
#2	512	66	20101
#2	208	630	20101
#2	1184	630	20101	
2	100	644	20101

# STAR
18	48	82	180001

# BRIDGE
43	1040	352	430011	3
43	1056	352	430011	4
43	1072	352	430011	1
43	1088	352	430011	2
43	1104	352	430011	3
43	1120	352	430011	4
43	1136	352	430011	1
43	1152	352	430011	2
43	1168	352	430011	3
43	1184	352	430011	4
43	1200	352	430011	1
43	1216	352	430011	2
43	1232	352	430011	3
43	1248	352	430011	4
43	1264	352	430011	1
43	1280	352	430011	2
43	1296	352	430011	3
43	1312	352	430011	4
43	1328	352	430011	1
43	1344	352	430011	2
43	1360	352	430011	3
43	1376	352	430011	4
43	1392	352	430011	1
43	1408	352	430011	2
43	1424	352	430011	3
43	1440	352	430011	4
43	1456	352	430011	1
43	1472	352	430011	2
43	1488	352	430011	3
43	1504	352	430011	4
43	1520	352	430011	1
43	1536	352	430011	2
43	1552	352	430011	3
43	1568	352	430011	4
43	1584	352	430011	1
43	1600	352	430011	2
43	1616	352	430011	3
43	1632	352	430011	4
43	1648	352	430011	1
43	1664	352	430011	2
43	1680	352	430011	3
43	1696	352	430011	4
43	1712	352	430011	1
43	1728	352	430011	2
43	1744	352	430011	3
43	1760	352	430011	4

43	1040	336	430011	7
43	1056	336	430011	8
43	1072	336	430011	5
43	1088	336	430011	6
43	1104	336	430011	7
43	1120	336	430011	8
43	1136	336	430011	5
43	1152	336	430011	6
43	1168	336	430011	7
43	1184	336	430011	8
43	1200	336	430011	5
43	1216	336	430011	6
43	1232	336	430011	7
43	1248	336	430011	8
43	1264	336	430011	5
43	1280	336	430011	6
43	1296	336	430011	7
43	1312	336	430011	8
43	1328	336	430011	5
43	1344	336	430011	6
43	1360	336	430011	7
43	1376	336	430011	8
43	1392	336	430011	5
43	1408	336	430011	6
43	1424	336	430011	7
43	1440	336	430011	8
43	1456	336	430011	5
43	1472	336	430011	6
43	1488	336	430011	7
43	1504	336	430011	8
43	1520	336	430011	5
43	1536	336	430011	6
43	1552	336	430011	7
43	1568	336	430011	8
43	1584	336	430011	5
43	1600	336	430011	6
43	1616	336	430011	7
43	1632	336	430011	8
43	1648	336	430011	5
43	1664	336	430011	6
43	1680	336	430011	7
43	1696	336	430011	8
43	1712	336	430011	5
43	1728	336	430011	6
43	1744	336	430011	7
43	1760	336	430011	8

# TUBE
9	1024	352	90001	7
9	1024	336	90001	8
9	1776	352	90001	9
9	1776	336	90001	10

# CONVEYOR				
8	1040	320	80001	-1	0
8	1056	320	80001	-1	0
8	1072	320	80001	-1	0
8	1088	320	80001	-1	0
8	1104	320	80001	-1	0
8	1120	320	80001	-1	0
8	1136	320	80001	-1	0
8	1152	320	80001	-1	0
8	1168	320	80001	-1	0
8	1184	320	80001	-1	0
8	1200	320	80001	-1	0
8	1216	320	80001	-1	0
8	1232	320	80001	-1	0
8	1248	320	80001	-1	0
8	1264	320	80001	-1	0
8	1280	320	80001	-1	0
8	1296	320	80001	-1	0
8	1312	320	80001	-1	0
8	1328	320	80001	-1	0
8	1344	320	80001	-1	0
8	1360	320	80001	-1	0
8	1376	320	80001	-1	0
8	1392	320	80001	-1	0
8	1408	320	80001	-1	0
8	1424	320	80001	-1	0
8	1440	320	80001	-1	0
8	1456	320	80001	-1	0
8	1472	320	80001	-1	0
8	1488	320	80001	-1	0
8	1504	320	80001	-1	0
8	1520	320	80001	-1	0
8	1536	320	80001	-1	0
8	1552	320	80001	-1	0
8	1568	320	80001	-1	0
8	1584	320	80001	-1	0
8	1600	320	80001	-1	0
8	1616	320	80001	-1	0
8	1632	320	80001	-1	0
8	1648	320	80001	-1	0
8	1664	320	80001	-1	0
8	1680	320	80001	-1	0
8	1696	320	80001	-1	0
8	1712	320	80001	-1	0
8	1728	320	80001	-1	0
8	1744	320	80001	-1	0
8	1760	320	80001	-1	0

# BIRD
177	160	64	177000	1
177	320	64	177000	0
177	608	64	177000	0
177	1056	64	177000	0
177	984	624	177000	0
177	1160	624	177000	0
177	1208	624	177000	0
#SEWER
99	1984	240	990000	1
99	2000	240	990000	1
99	2016	240	990000	3
99	2016	224	990000	2
99	2016	208	990000	2
99	2016	192	990000	2
99	2016	176	990000	2
99	2016	160	990000	2
99	2016	144	990000	2
99	2016	128	990000	2
99	2016	112	990000	2

# ENEMY TAIL
44	1728	258	440001	1730	1758
44	1664	242	440001	1666	1694
44	1568	258	440001	1570	1630
44	1456	274	440001	1458	1502
44	1392	258	440001	1394	1422
