80001	1	171	17	187	30
80002	18	171	34	187	30
80003	35	171	51	187	30
80004	52	171	68	187	30

# left
80011	1	188	17	204	30
80012	18	188	34	204	30
80013	35	188	51	204	30
80014	52	188	68	204	30

# TUBE
90001	69	290	85	306	30
90002	69	307	85	323	30
90003	86	290	102	306	30
90004	86	307	102	323	30
90005	137	290	153	306	30
90006	137	307	153	323	30
90007	86	171	102	187	30
90008	86	188	102	204	30
90009	69	171	85	187	30
90010	69	188	85	204	30

# WINDOW
100001	103	290	119	306	30
100002	120	290	136	306	30
100003	103	307	119	323	30
100004	120	307	136	323	30

# BOOM
110001	2	1	16	19	50
110002	19	1	33	19	50
110003	36	1	50	19	50
110004	53	1	67	19	50
110005	69	1	83	19	50

# BOOM EXPLODE
110006	78	142	94	158	20
110007	61	142	77	158	20
110008	42	142	58	158	20
110009	23	142	39	158	20
110010	8	142	24	158	20

#WORM
# walk right
120001	2	314	25	328	51
120002	27	314	49	328	51
# walk left
120010	671	314	694	328	52
120011	647	314	669	328	52

#BLACK ENEMY
#walk right
13001	2	1	18	17	51
13002	20	2	36	17	51
13003	38	1	54	17	51
#walk left
13004	678	1	694	17	52
13005	660	2	676	17	52
13006	642	1	658	17	52
#fly right
13007	2	19	18	36	51
13008	20	19	36	36	51
13009	38	19	54	36	51
13010	56	19	72	36	51
13011	74	19	90	36	51
#fly left
13012	678	19	694	36	52
13013	660	19	676	36	52
13014	642	19	658	36	52
13015	624	19	640	36	52
13016	606	19	622	36	52
#fly on brick right
13017	111	18	127	36	51
13018	195	19	211	36	51
13019	281	18	297	36	51
13020	310	18	326	36	51
13021	396	19	412	36	51
13022	147	18	163	36	51
#fly on brick left
13030	569	18	585	36	52
13031	485	19	501	36	52
13032	399	18	415	36	52
13033	370	18	386	36	52
13034	284	19	300	36	52
13035	533	18	549	36	52
# die left
13036	20	865	36	878	55
#die right
13037	660	865	676	878	56

# GIMMICK DIE EFFECT
140001	0	243	16	259	10
140002	17	243	33	259	10
140003	34	243	50	259	10
140004	53	243	69	259	10

# SWING STAND / MOVE
150001	26	23	64	91	53
150002	68	23	106	91	53
150003	110	23	148	91	53
150004	152	23	190	91	53

# SWING OPEN
150005	209	23	247	99	53
150006	251	23	289	101	53

#BRICK PINK
160000	81	48	113	64	60

# MEDICINE TYPE ORANGE
170001	17	0	31	16	70
# MEDICINE TYPE PINK
170002	1	2	15	16	70
# MEDICINE TYPE 3
170003	33	1	47	16	70
# MEDICINE TYPE 4
170004	49	1	63	16	70
# VASE FLOWER
170005	4	5	26	48	71
# HOURGLASS
170006	27	5	44	33	71

#HUD

#Background Hud
300001	0	141	256	176	801

#Show Number
300010	7	121	15	129	801
300011	15	121	23	129	801
300012	23	121	31	129	801
300013	31	121	39	129	801
300014	39	121	47	129	801
300015	47	121	55	129	801
300016	55	121	63	129	801
300017	63	121	71	129	801
300018	71	121	79	129	801
300019	79	121	87	129	801

#Show Light
300100	13	182	21	190	801
300101	24	182	32	190	801
300102	35	182	43	190	801
300103	46	182	54	190	801
300104	13	198	21	206	801
300105	24	198	32	206	801
300106	35	198	43	206	801
300107	46	198	54	206	801
300108	13	214	21	222	801
300109	24	214	32	222	801
300110	35	214	43	222	801
300111	46	214	54	222	801

# Show Item
300200	62	176	86	208	801
300201	91	176	115	208	801
300202	120	176	144	208	801
300203	62	211	86	243	801
300204	91	211	115	243	801
300205	120	211	144	243	801

# STAR
# STAR CREATED
180001	54	0	80	27	80
180002	81	0	107	27	80
180003	108	0	134	27	80
180004	135	0	161	27	80
180005	162	0	188	27	80
180006	189	0	215	27	80
180007	216	0	242	27	80
180008	243	0	269	27	80
180009	270	0	296	27	80
180010	297	0	323	27	80
# STAR MAIN
180011	324	0	350	27	80
180012	351	0	377	27	80
# STAR SMALL
180013	0	0	26	27	80
180014	27	0	53	27	80

# DOOR
# close
190001	14	1	62	17	90
# open
190002	14	35	62	51	90
190003	14	18	62	34	90
# stop
190004	14	18	62	34	90

# BLACK BOSS
# IDLE
220001	5	31	37	62	95
# EAR
220002	3	3	28	17	95
220003	30	3	55	17	95
220004	57	3	82	17	95
220005	84	3	108	17	95
# SHOOTING
220006	5	99	37	146	95
220007	41	99	73	146	95
220008	77	99	111	146	95
# STUN
220009	78	23	110	62	95
# BLINK
220010	5	31	37	62	95
220011	41	31	73	62	95
# WALK 
220012	5	65	37	97	95
220013	42	66	74	97	95
220014	78	65	110	97	95
220015	114	66	146	97	95

#SEWER
990001	1	154	17	170	99
990002	18	154	34	170	99
990003	35	154	51	170	99
990004	52	154	68	170	99
990005	69	154	85	170	99
990006	86	154	102	170	99

#GUN
200001	85	3	101	18	50
200002	102	3	118	18	50


#GUN BULLET
210001	86	23	100	37	50
210002	103	23	117	37	50

#GUN BULLET EXPLODE
210003	78	142	94	158	20
210004	61	142	77	158	20
210005	42	142	58	158	20
210006	23	142	39	158	20
210007	8	142	24	158	20

# ELECTRIC BLACK ENEMY
# walk right
230001	2	39	18	61	51
230002	20	39	36	61	51
230003	38	39	54	61	51
# shock right
230004	20	39	36	61	51
# stop right/ gimmick above
230005	56	46	72	61	51
# walk left
230006	678	39	694	61	52
230007	660	39	676	61	52
230008	642	39	658	61	52
# shock right
230009	660	39	676	61	52
# stop left/ gimmick above
230010	624	46	640	61	52
# THUNDER
# right
230011	179	39	192	52	51
230012	196	39	209	52	51
# left
230013	504	39	517	52	52
230014	487	39	500	52	52
# type 2
# right
230015	195	54	227	86	51
# left
230016	469	54	501	86	52
# die right
230017	7	5	23	27	54
# die left
230018	27	5	43	27	54

# ani_id	sprite1_id	time1	sprite2_id	time2	...
[ANIMATIONS]
# ==== GIMMICK=========
# idle right					
20101	20101	1000	20102	100
# idle left					
20151	20151	1000	20152	100
# walk right					
20201	20201	100	20202	100	20203	100	20204	100	20205	100	20206	100
# walk left					
20251	20251	100	20252	100	20253	100	20254	100	20255	100	20256	100
# jump right					
20301	20301	100
# jump left					
20351	20351	100
# stun right
20401	20401	50	20402	50	20403	50	20404	50	20405	50	20406	50	20407	50	20408	50	20409	50	20410	50	20411	50	20404	50	20405	50	20406	50	20407	50	20408	50	20409	50	20410	50	20411	50
#stun left
20451	20451	50	20452	50	20453	50	20454	50	20455	50	20456	50	20457	50	20458	50	20459	50	20460	50	20461	50	20454	50	20455	50	20456	50	20457	50	20458	50	20459	50	20460	50	20461	50
#in sewer left
29999	29999	100
#in sewer right
29998	29998	100

# ==== COLWHEELSMALL =========
30001	30001	50	30002	50	30003	50	30004	50

# ==== COLWHEEL =========
40001	40001	50	40002	50	40003	50	40004	50
40011	40011	50	40012	50	40013	50	40014	50
40021	40021	50	40022	50	40023	50	40024	50
40031	40031	50	40032	50	40033	50	40034	50

# ==== CHAIN =========
50001	50001	100	50002	100	50003	100	50004	100
50011	50011	100	50012	100	50013	100	50014	100
50021	50021	100	50022	100	50023	100	50024	100
50031	50031	100	50032	100	50033	100	50034	100
50041	50041	100	50042	100	50043	100	50044	100
50051	50051	100	50052	100	50053	100	50054	100

# ==== BLUEFIRE =========
60001	60001	100	60002	100	60003	100	60004	100

# ==== CONVEYOR =========
80001	80001	100	80002	100	80003	100	80004	100
80011	80011	100	80012	100	80013	100	80014	100

# ==== TUBE =========
90001	90001	100
90002	90002	100
90003	90003	100
90004	90004	100
90005	90005	100
90006	90006	100
90007	90007	100
90008	90008	100
90009	90009	100
90010	90010	100

# ==== WINDOW =========
100001	100001	100
100002	100002	100
100003	100003	100
100004	100004	100

# ==== BOOM =======
110001	110001	50	110002	50	110003	50	110004	50
110002	110005	100
110003	110006	50	110007	50	110008	50	110009	50	110010	50
# ==== WORM ========
#die
120005	120001	100
120006	120010	100
#walk
120001	120001	250	120002	250
120010	120010	250	120011	250

# ===== BLACK ENEMY ======
#walk right
130001	13001	100	13002	100	13003	100
#walk left
130002	13004	100	13005	100	13006	100
#fly right
130003	13007	100	13008	100	13009	100	13010	100	13011	100
#fly left
130004	13012	100	13013	100	13014	100	13015	100	13016	100
#fly on brick right
130005	13017	100	13018	100	13019	100	13020	100	13021	100	13022	100
#fly on brick left
130006	13030	100	13031	100	13032	100	13033	100	13034	100	13035	100
#die left
130007	13036	100
#die right
130008	13037	100

# ==== GIMMICK DIE EFFECT ======
140001	140001	50	140002	50	140003	50	140004	50

# ==== SWING ======
150001	150001	50
150002	150001	50	150002	50	150003	50	150004	50
150003	150005	100	150006	1000
150004	150006	50

#=======BRICK PINK=========
160000	160000	100

# ==== MEDICINE =====
170001	170001	50
170002	170002	50
170003	170003	50
170004	170004	50
170005	170005	50
170006	170006	50

# ==== STAR =====
# small
180001	180013	50	180014	50
# created
180002	180001	50	180002	50	180003	50	180003	50	180005	50	180006	50	180007	50	180008	50	180009	50	180010	50
# main
180003	180011	40	180012	10
# explosive
180004	110006	50	110007	50	110008	50	110009	50	110010	50
# ========HUD============
330001	300001	100
330002	300010	100	300011	100	300012	100	300013	100	300014	100	300015	100	300016	100	300017	100	300018	100	300019	100
330003	300100	100	300101	100	300102	100	300103	100	300104	100	300105	100	300106	100	300107	100	300108	100	300109	100	300110	100	300111	100
330004	300200	100	300201	100	300202	100	300203	100	300204	100	300205	100
# ==== BLACK BOSS ====
# idle
220001	220001	100
# ear
220002	220002	150	220003	150	220004	150	220005	150
# shooting
220003	220006	100	220007	100	220008	100
# stun
220004	220009	100
# blink
220005	220010	150	220011	100	220010	100	220011	100
# walk
220006	220012	100	220013	100	220014	100	220015	100
#=====SEWER========
990001	990001	50
990002	990002	50
990003	990003	50
990004	990004	50
990005	990005	50
990006	990006	50

# ==== DOOR ====
# close
190001	190001	50
# open
190002	190002	50	190003	1000
# stop
190003	190004	50

# ==== ELECTRIC BLACK ENEMY ====
# walk right
230001	230001	50	230002	50	230003	50
# shock right
230002	230004	50
# stop right/ gimmick above
230003	230005	50
# walk left
230004	230006	50	230007	50	230008	50
# shock right
230005	230009	50
# stop right/ gimmick above
230006	230010	50
# ==== THUNDER ====
# type 1
# right
230007	230011	50	230012	50
# left
230008	230013	50	230014	50
# type 2
# right
230009	230015	50
# left
230010	230016	50
# die right
230011	230017	50
# die left
230012	230018	50

# ==== GUN ========
200001	200001	750	200002	750

# ===== GUN BULLET=======
210001	210001	100	210002	100
210003	210003	100	210004	100	210005	100	210006	100	210007	100

#
# id	ani1	ani2	ani3
#
[ANIMATION_SETS]
# GIMMICK
20101	20101	20151	20201	20251	20301	20351	20401	20451	20351	29999	29998

# COLWHEELSMALL
30001	30001

# COLWHEEL
40001	40001	40011	40021	40031

# CHAIN
50001	50001	50011	50021	50031	50041	50051

# BLUEFIRE
60001	60001

# CONVEYOR
80001	80001	80011

# TUBE
90001	90001	90002	90003	90004	90005	90006	90007	90008	90009	90010

# WINDOW
100001	100001	100002	100003	100004

# BOOM
110001	110001	110002	110003

# WORM
120001	120005	120006	120001	120010

#BLACK ENEMY
130001	130001	130002	130003	130004	130005	130006	130007	130008

# GIMMICK DIE EFFECT
140001	140001

# SWING
150001	150001	150002	150003	150004

#BRICK PINK
160000	160000

# MEDICINE
170001	170001	170002	170003	170004	170005	170006

# STAR
180001	180001	180002	180003	180004

#HUD
300001	330001	330002	330003	330004

# DOOR
190001	190001	190002	190003

# BLACK BOSS
220001	220001	220002	220003	220004	220005	220006

# SEWER
990000	990001	990002	990003	990004	990005	990006

# GUN
200001	200001
# GUN BULLET
210001	210001	110003

# ELECTRIC BLACK ENEMY
230001	230001	230002	230003	230004	230005	230006	230007	230008	230009	230010	230011	230012

[OBJECTS]
# type	x	y	ani_set_id	extra_settings per object type
# type: 1 = Brick , 2 = Gimmick, 3 = CogwheelSmall, 4 = Cogwhell, 5 = Chain, 6 = BlueFire, 7 = InclinedBrick, 8 = Conveyor,9 = Tube, 10 = , 11 = Boom, 12 = Worm, 14 = Gimmick Die Effect, 15 = Swing, 16= Brick pink, 17 = Medicine, 18 = Star, 19 = Door, 99 = SEWER, 20 = Gun

# BRICK
#zone 0
1	16	768	20101	160	16
1	0	752	20101	16	176
1	48	656	20101	64	32
1	16	624	20101	160	32
1	560	672	20101	16	16
1	608	624	20101	16	16
1	688	624	20101	32	16
1	768	624	20101	16	16
1	832	624	20101	16	16
1	896	624	20101	16	16
1	944	592	20101	32	16
1	1008	768	20101	16	192
# zone 1
1	0	576	20101	16	176
1	16	416	20101	384	16
1	464	416	20101	256	16
1	784	416	20101	208	16
1	976	400	20101	16	16
1	208	432	20101	32	16
1	288	448	20101	96	32
1	256	496	20101	16	14
1	304	496	20101	16	14
1	352	496	20101	16	14
1	400	496	20101	16	14
1	416	464	20101	16	16
1	512	432	20101	32	16
1	640	432	20101	32	16
1	864	448	20101	16	16
1	880	480	20101	32	64
1	944	464	20101	64	32
1	992	528	20101	16	16
1	1008	576	20101	16	192
# zone 2	
1	512	384	20101	480	32
1	624	352	20101	48	32
1	768	352	20101	32	48
1	960	352	20101	32	16
1	512	352	20101	32	160
1	560	272	20101	32	80
1	688	224	20101	32	32
1	736	224	20101	32	32
1	800	256	20101	32	64
1	864	256	20101	48	64
1	960	304	20101	64	112
1	1008	384	20101	16	80
1	560	320	20101	16	16		
# zone 3
1	512	192	20101	32	80
1	560	192	20101	736	32
1	560	160	20101	32	48
1	640	160	20101	32	48
1	1056	160	20101	48	32
1	1216	160	20101	80	64
1	512	112	20101	16	32
1	512	80	20101	32	16
1	592	32	20101	16	32
1	640	64	20101	16	64
1	688	32	20101	16	32
1	736	64	20101	32	16
1	800	96	20101	32	16
1	960	32	20101	64	32
1	1040	32	20101	80	16
1	1072	64	20101	16	16
1	1136	32	20101	48	32
1	1248	64	20101	48	64
1	736	128	20101	48	16
1	960	96	20101	48	16
1	1152	96	20101	48	16
# zone 4
1	1280	112	20101	512	16
1	1280	64	20101	512	16
# zone 5
1	1792	192	20101	224	16
1	1792	176	20101	48	80
1	1792	64	20101	48	64
1	1840	32	20101	16	32
1	1984	176	20101	32	128
1	1968	32	20101	64	32
1	2032	192	20101	16	192
# zone 6
1	1792	384	20101	16	192
1	1824	384	20101	48	32
1	1808	320	20101	32	32
1	1856	272	20101	32	16
1	1856	224	20101	64	16
1	1936	224	20101	80	32
1	2032	240	20101	16	48
1	2000	384	20101	48	32
1	2016	352	20101	32	112
1	1952	256	20101	64	15
1	2000	304	20101	16	16
# zone 7
1	1792	576	20101	16	192
1	1808	464	20101	47	47
1	1824	400	20101	48	16
1	1808	576	20101	176	16
1	1984	576	20101	32	64
1	2032	576	20101	16	192
1	2000	416	20101	16	32
1	1872	496	20101	160	16
1	1936	480	20101	96	16
1	1904	528	20101	32	16
1	1872	448	20101	16	16
1	1904	416	20101	16	16
1	1952	416	20101	16	16
# zone 8
1	1664	608	20101	352	32
1	1968	640	20101	64	15.5
1	2000	704	20101	32	64
1	2032	768	20101	16	192
1	1280	768	20101	16	128
1	1280	608	20101	32	32
1	1344	608	20101	32	32
1	1408	608	20101	32	32
1	1472	624	20101	16	16
1	1520	624	20101	16	16
1	1568	624	20101	16	16
1	1616	624	20101	16	16
# zone 9
1	1024	768	20101	16	192
1	1040	768	20101	224	16
1	1264	768	20101	16	128
1	1072	640	20101	64	64
1	1168	608	20101	112	32
# GIMMICK
2	64	500	20101
#2	1896	246	20101
#2	732	140	20101
#2	1990	730	20101
# COGWHEELSMALL				
3	880	304	30001	
3	800	288	30001	
3	624	304	30001	
3	1024	80	30001	
3	1200	96	30001	
3	1936	112	30001	
3	1840	240	30001	
3	672	96	30001	

# COGWHEEL				
4	832	272	40001	1
4	832	256	40001	2
4	816	272	40001	4
				
4	608	336	40001	1
4	608	320	40001	2
4	592	320	40001	3
4	592	336	40001	4
				
4	608	128	40001	1
4	608	112	40001	2
4	592	112	40001	3
4	592	128	40001	4
				
4	656	80	40001	1
4	656	64	40001	2
4	640	80	40001	4
				
4	736	80	40001	3
4	736	96	40001	4
				
4	992	64	40001	1
4	992	48	40001	2
				
4	1136	96	40001	1
4	1136	80	40001	2
4	1120	80	40001	3
4	1120	96	40001	4
				
4	1152	48	40001	4
				
4	1840	48	40001	1
				
4	1968	96	40001	1
4	1968	80	40001	2
4	1952	80	40001	3
4	1952	96	40001	4
				
4	1888	288	40001	1
4	1888	272	40001	2
				
4	2000	320	40001	4
				
4	1840	336	40001	1
4	1840	320	40001	2
4	1824	336	40001	4
				
4	1808	496	40001	1
4	1808	480	40001	2
				
4	1840	528	40001	1
4	1840	512	40001	2
4	1824	512	40001	3
4	1824	528	40001	4
				
# CHAIN				
				
5	880	288	50001	4
5	864	288	50001	2
5	864	272	50001	4
5	848	272	50001	2
5	848	256	50001	4
				
5	816	288	50001	3
5	800	272	50001	1
				
5	608	304	50001	1
				
5	672	80	50001	4
				
5	1024	64	50001	4
5	1008	64	50001	2
5	1008	48	50001	4
				
5	1136	48	50001	1
5	1136	64	50001	3
5	1120	64	50001	1
				
5	1200	80	50001	4
5	1184	80	50001	2
5	1184	64	50001	4
				
5	1952	112	50001	3
				
5	1936	96	50001	1
				
5	1856	256	50001	2
5	1856	240	50001	4
				
5	624	112	50001	5
5	640	96	50001	5
				
5	608	96	50001	5
5	624	80	50001	5
				
5	1856	320	50001	5
				
5	1840	304	50001	5
5	1856	288	50001	5
				
5	1808	512	50001	6
5	1824	496	50001	6
				
# BLUEFIRE				
6	832	224	60001	
6	848	224	60001	
				
6	720	224	60001	
				
6	608	32	60001	
6	624	32	60001	
				
6	656	32	60001	
6	672	32	60001	
				
6	1024	32	60001	
6	1120	32	60001	
				
6	1856	32	60001	
6	1872	32	60001	
6	1888	32	60001	
6	1904	32	60001	
6	1920	32	60001	
6	1936	32	60001	
6	1952	32	60001	
				
6	1808	224	60001	
6	1824	224	60001	
6	1840	224	60001	
				
6	1920	224	60001	
				
6	2016	416	60001

# INCLINEDBRICK						
#zone 1						
7	480	432	60001	16	8	0
7	496	432	60001	8	0	1
						
7	544	432	60001	0	8	-1
7	560	432	60001	8	16	0
						
7	608	432	60001	16	8	0
7	624	432	60001	8	0	1
						
7	672	432	60001	0	8	-1
7	688	432	60001	8	16	0
						
7	800	432	60001	16	8	0
7	816	432	60001	8	0	0
7	832	448	60001	16	8	0
7	848	448	60001	8	0	1
						
#zone 2						
7	592	272	60001	0	8	-1
7	608	272	60001	8	16	0
7	624	256	60001	0	8	0
7	640	256	60001	8	16	0
7	656	240	60001	0	8	0
7	672	240	60001	8	16	0
						
7	768	240	60001	16	0	0
7	784	256	60001	16	0	1
						
7	912	272	60001	16	0	0
7	928	288	60001	16	0	0
7	944	304	60001	16	0	1

#zone 3
7	544	80	60001	0	16	-1
7	560	64	60001	0	16	0
7	576	48	60001	0	16	0

7	704	48	60001	16	0	0
7	720	64	60001	16	0	1

7	768	80	60001	16	0	0
7	784	96	60001	16	0	1
						
7	832	96	60001	0	8	-1
7	848	96	60001	8	16	0
7	864	80	60001	0	8	0
7	880	80	60001	8	16	0
7	896	64	60001	0	8	0
7	912	64	60001	8	16	0
7	928	48	60001	0	8	0
7	944	48	60001	8	16	0

7	1040	48	60001	16	0	0
7	1056	64	60001	16	0	1
						
7	1088	64	60001	0	16	-1
7	1104	48	60001	0	16	0
						
7	1184	48	60001	16	8	0
7	1200	48	60001	8	0	0
7	1216	64	60001	16	8	0
7	1232	64	60001	8	0	1

#zone6
7	1952	272	60001	16	0	0
7	1968	288	60001	16	0	0
7	1984	304	60001	16	0	1

#zone7
7	1872	512	60001	16	0	0
7	1888	528	60001	16	0	1
						
7	1936	528	60001	0	16	-1
7	1952	512	60001	0	16	0

# CONVEYOR				
8	272	496	80001	1	1
8	288	496	80001	1	1
				
8	368	496	80001	-1	1
8	384	496	80001	-1	1
				
8	400	416	80001	-1	1
8	416	416	80001	-1	1
8	432	416	80001	-1	1
8	448	416	80001	-1	1
				
8	720	416	80001	-1	1
8	736	416	80001	-1	1
8	752	416	80001	-1	1
8	768	416	80001	-1	1

# TUBE

9	1264	96	90001	7
9	1264	80	90001	8
9	1792	96	90001	9
9	1792	80	90001	10

9	1280	96	90001	5
9	1280	80	90001	6
9	1296	96	90001	1
9	1296	80	90001	2
9	1312	96	90001	3
9	1312	80	90001	4
9	1360	96	90001	3
9	1360	80	90001	4
9	1376	96	90001	1
9	1376	80	90001	2
9	1392	96	90001	3
9	1392	80	90001	4
9	1440	96	90001	3
9	1440	80	90001	4
9	1456	96	90001	1
9	1456	80	90001	2
9	1472	96	90001	3
9	1472	80	90001	4
9	1520	96	90001	3
9	1520	80	90001	4
9	1536	96	90001	1
9	1536	80	90001	2
9	1552	96	90001	3
9	1552	80	90001	4
9	1600	96	90001	3
9	1600	80	90001	4
9	1616	96	90001	1
9	1616	80	90001	2
9	1632	96	90001	3
9	1632	80	90001	4
9	1680	96	90001	3
9	1680	80	90001	4
9	1696	96	90001	1
9	1696	80	90001	2
9	1712	96	90001	3
9	1712	80	90001	4
9	1760	96	90001	3
9	1760	80	90001	4
9	1776	96	90001	5
9	1776	80	90001	6

# WINDOW
10	1328	96	100001	1
10	1344	96	100001	2
10	1328	80	100001	3
10	1344	80	100001	4
				
10	1408	96	100001	1
10	1424	96	100001	2
10	1408	80	100001	3
10	1424	80	100001	4
				
10	1488	96	100001	1
10	1504	96	100001	2
10	1488	80	100001	3
10	1504	80	100001	4
				
10	1568	96	100001	1
10	1584	96	100001	2
10	1568	80	100001	3
10	1584	80	100001	4
				
10	1648	96	100001	1
10	1664	96	100001	2
10	1648	80	100001	3
10	1664	80	100001	4
				
10	1728	96	100001	1
10	1744	96	100001	2
10	1728	80	100001	3
10	1744	80	100001	4

# BOOM
11	865	351	110001
11	817	351	110001
11	842	159	110001
11	874	159	110001
11	906	159	110001
11	938	159	110001
11	1010	159	110001
11	1042	159	110001

#WORM
12	732	149	120001	3
12	1856	300	120001	2

#BLACK ENEMY
13	400	452	130001	-1
13	520	468	130001	-1
13	550	468	130001	-1
13	580	468	130001	-1
13	610	468	130001	-1
13	640	468	130001	-1
13	670	468	130001	-1
13	700	468	130001	-1

13	618	314	130001	1

13	1809	339	130001	1

13	1917	565	130001	-1

13	1433	642	130001	1
13	1367	642	130001	1

# SWING
15	1842	126	150001

# BRICK PINK
16	192	648	160000	192	648	256	648	-1
16	304	688	160000	304	688	304	624	1
16	384	688	160000	368	688	432	688	1
16	480	672	160000	480	688	480	624	-1

# MEDICINE
17	417	483	170001	1
17	2001	433	170001	1
#17	1860	293	170001	2
17	529	107	170001	3
17	2008	730	170001	4
17	68	700	170001	5

# SEWER 1
99	976	432	990000	1
99	992	432	990000	3
99	991.9	416	990000	2
99	991.9	400	990000	2
99	991.9	384	990000	2
99	991.9	368	990000	2
# SEWER 2
99	543.9	240	990000	2
99	543.9	224	990000	2
99	543.9	208	990000	2
99	543.9	192	990000	2
99	543.9	176	990000	2
99	543.9	160	990000	2
#SEWER 3
99	2000	240	990000	1
99	2016	240	990000	3
99	2015.9	224	990000	2
99	2015.9	208	990000	2
99	2015.9	192	990000	2
99	2015.9	176	990000	2
99	2015.9	160	990000	2
99	2015.9	144	990000	2
99	2015.9	128	990000	2
99	2015.9	112	990000	2
99	2015.9	96	990000	2
99	2015.9	80	990000	2
99	2015.9	64	990000	2
99	2000	48	990000	1
99	2016	48	990000	6
#SEWER 4
99	1807.9	368	990000	2
99	1807.9	384	990000	2
